cleaner__getlemmatisation,cleaner__removedigit,svm__C,svm__gamma,svm__kernel,tfidf__lowercase,tfidf__stop_words,accuracy
False,True,10.0,1.0,sigmoid,True,english,0.5690476190476191
False,False,10.0,1.0,sigmoid,True,english,0.5654761904761905
False,False,10.0,0.1,linear,True,english,0.5642857142857144
False,False,10.0,1.0,linear,True,english,0.5642857142857144
False,False,10.0,0.01,linear,True,english,0.5642857142857144
False,False,10.0,0.001,linear,True,english,0.5642857142857144
False,False,10.0,0.1,rbf,True,,0.5642857142857143
True,False,10.0,0.1,rbf,True,english,0.5642857142857143
False,True,10.0,0.1,rbf,True,,0.5642857142857143
False,False,10.0,0.1,rbf,False,english,0.5630952380952382
True,True,10.0,1.0,sigmoid,True,english,0.5630952380952382
False,False,10.0,0.1,rbf,True,english,0.5619047619047619
False,True,10.0,0.1,rbf,True,english,0.5607142857142858
False,False,10.0,0.1,linear,True,,0.5607142857142857
False,False,10.0,0.001,linear,True,,0.5607142857142857
False,False,10.0,1.0,linear,True,,0.5607142857142857
False,True,10.0,0.001,linear,False,english,0.5607142857142857
False,True,10.0,1.0,linear,False,english,0.5607142857142857
False,True,10.0,0.1,linear,False,english,0.5607142857142857
False,True,10.0,0.01,linear,False,english,0.5607142857142857
False,False,10.0,0.01,linear,True,,0.5607142857142857
False,False,10.0,1.0,sigmoid,True,,0.5607142857142857
True,False,10.0,1.0,sigmoid,True,english,0.5607142857142856
False,True,10.0,0.01,linear,True,english,0.5595238095238095
False,True,10.0,1.0,linear,True,english,0.5595238095238095
True,True,10.0,0.1,rbf,True,english,0.5595238095238095
False,True,10.0,0.1,linear,True,english,0.5595238095238095
False,True,10.0,0.001,linear,True,english,0.5595238095238095
False,False,10.0,0.01,linear,False,english,0.5583333333333332
False,False,10.0,0.001,linear,False,english,0.5583333333333332
False,False,10.0,1.0,linear,False,english,0.5583333333333332
False,False,10.0,0.1,linear,False,english,0.5583333333333332
False,False,1.0,1.0,linear,True,english,0.5571428571428573
False,False,1.0,0.1,linear,True,english,0.5571428571428573
False,False,1.0,0.01,linear,True,english,0.5571428571428573
False,False,10.0,0.1,sigmoid,True,english,0.5571428571428573
False,False,1.0,0.001,linear,True,english,0.5571428571428573
True,True,10.0,0.1,linear,True,english,0.5571428571428572
True,True,10.0,0.01,linear,True,english,0.5571428571428572
False,False,1.0,1.0,sigmoid,False,english,0.5571428571428572
True,True,10.0,0.001,linear,True,english,0.5571428571428572
True,True,10.0,1.0,linear,True,english,0.5571428571428572
False,True,10.0,0.1,sigmoid,False,english,0.557142857142857
False,True,1.0,0.1,linear,False,english,0.557142857142857
False,True,1.0,1.0,linear,False,english,0.557142857142857
False,True,1.0,0.01,linear,False,english,0.557142857142857
False,True,1.0,0.001,linear,False,english,0.557142857142857
False,True,10.0,0.001,linear,True,,0.555952380952381
False,True,10.0,1.0,linear,True,,0.555952380952381
True,False,10.0,1.0,linear,True,english,0.555952380952381
False,True,10.0,0.1,linear,True,,0.555952380952381
False,False,10.0,1.0,sigmoid,False,,0.555952380952381
False,True,10.0,0.01,linear,True,,0.555952380952381
True,False,10.0,0.01,linear,True,english,0.555952380952381
True,False,10.0,0.1,linear,True,english,0.555952380952381
True,False,10.0,0.001,linear,True,english,0.555952380952381
False,False,10.0,1.0,sigmoid,False,english,0.555952380952381
True,False,10.0,0.1,linear,False,english,0.5559523809523809
True,False,10.0,0.01,linear,False,english,0.5559523809523809
True,False,10.0,0.001,linear,False,english,0.5559523809523809
True,False,10.0,1.0,linear,False,english,0.5559523809523809
False,True,10.0,1.0,sigmoid,False,english,0.5547619047619048
True,True,10.0,0.1,rbf,False,english,0.5547619047619048
False,True,10.0,0.1,rbf,False,english,0.5547619047619047
True,False,10.0,1.0,sigmoid,False,english,0.5535714285714285
True,False,10.0,1.0,sigmoid,False,,0.5535714285714285
False,False,1.0,0.001,linear,False,english,0.5523809523809524
False,False,1.0,1.0,linear,False,english,0.5523809523809524
False,True,1.0,0.01,linear,True,english,0.5523809523809524
False,False,1.0,0.01,linear,False,english,0.5523809523809524
False,False,1.0,0.1,linear,False,english,0.5523809523809524
False,True,1.0,0.001,linear,True,english,0.5523809523809524
False,True,1.0,0.1,linear,True,english,0.5523809523809524
True,False,10.0,0.1,rbf,False,english,0.5523809523809524
False,True,10.0,0.1,sigmoid,True,english,0.5523809523809524
False,True,10.0,1.0,sigmoid,False,,0.5523809523809524
False,False,10.0,0.1,sigmoid,False,english,0.5523809523809524
False,True,1.0,1.0,linear,True,english,0.5523809523809524
False,True,10.0,0.1,rbf,False,,0.5511904761904762
False,False,1.0,1.0,sigmoid,True,english,0.5511904761904761
False,False,10.0,0.01,linear,False,,0.55
False,False,10.0,1.0,linear,False,,0.55
True,False,10.0,0.1,rbf,True,,0.55
False,False,10.0,0.1,linear,False,,0.55
False,False,10.0,0.001,linear,False,,0.55
False,True,1.0,1.0,sigmoid,True,english,0.5499999999999999
False,True,1.0,1.0,sigmoid,False,english,0.5499999999999999
False,True,10.0,1.0,sigmoid,True,,0.5499999999999999
False,True,10.0,0.1,linear,False,,0.5488095238095239
False,True,10.0,1.0,linear,False,,0.5488095238095239
False,True,10.0,0.01,linear,False,,0.5488095238095239
False,True,10.0,0.001,linear,False,,0.5488095238095239
True,True,10.0,1.0,sigmoid,False,,0.5488095238095237
True,True,10.0,1.0,sigmoid,True,,0.5476190476190476
False,True,1.0,0.01,linear,True,,0.5464285714285715
False,True,1.0,1.0,linear,True,,0.5464285714285715
False,False,1.0,0.01,linear,True,,0.5464285714285715
False,False,1.0,0.1,linear,True,,0.5464285714285715
False,False,1.0,1.0,linear,True,,0.5464285714285715
True,False,1.0,1.0,linear,False,english,0.5464285714285715
True,True,10.0,0.1,rbf,False,,0.5464285714285715
False,True,1.0,0.001,linear,True,,0.5464285714285715
False,True,1.0,0.1,linear,True,,0.5464285714285715
False,False,1.0,0.001,linear,True,,0.5464285714285715
True,False,10.0,0.1,sigmoid,False,english,0.5464285714285715
True,False,1.0,0.1,linear,False,english,0.5464285714285715
False,False,10.0,0.1,sigmoid,True,,0.5464285714285715
True,False,1.0,0.01,linear,False,english,0.5464285714285715
False,False,10.0,0.1,rbf,False,,0.5464285714285715
True,False,1.0,0.001,linear,False,english,0.5464285714285715
False,True,10.0,0.1,sigmoid,True,,0.5464285714285715
True,True,10.0,0.001,linear,False,english,0.5464285714285714
True,True,10.0,0.1,linear,False,english,0.5464285714285714
True,False,10.0,0.1,linear,True,,0.5464285714285714
True,True,10.0,1.0,linear,False,english,0.5464285714285714
True,False,10.0,0.01,linear,True,,0.5464285714285714
True,True,10.0,0.01,linear,False,english,0.5464285714285714
True,False,10.0,1.0,linear,True,,0.5464285714285714
True,False,10.0,0.001,linear,True,,0.5464285714285714
True,True,1.0,1.0,sigmoid,True,english,0.5452380952380952
True,True,10.0,1.0,sigmoid,False,english,0.5452380952380952
True,False,10.0,1.0,sigmoid,True,,0.544047619047619
True,True,10.0,0.1,sigmoid,False,english,0.5428571428571428
True,True,1.0,1.0,linear,False,english,0.5428571428571428
True,True,1.0,0.1,linear,False,english,0.5428571428571428
True,True,1.0,0.01,linear,False,english,0.5428571428571428
False,True,10.0,1.0,rbf,False,english,0.5428571428571428
True,True,1.0,0.001,linear,False,english,0.5428571428571428
True,True,1.0,0.01,linear,True,english,0.5416666666666666
True,True,1.0,0.1,linear,True,english,0.5416666666666666
True,True,10.0,0.1,sigmoid,True,english,0.5416666666666666
True,True,1.0,1.0,linear,True,english,0.5416666666666666
True,True,1.0,0.001,linear,True,english,0.5416666666666666
True,True,10.0,0.1,rbf,True,,0.5416666666666666
False,False,10.0,1.0,rbf,False,english,0.5416666666666666
True,False,10.0,0.1,rbf,False,,0.5404761904761906
True,True,10.0,0.01,linear,True,,0.5404761904761904
True,True,10.0,1.0,linear,True,,0.5404761904761904
True,True,1.0,1.0,sigmoid,False,english,0.5404761904761904
True,True,10.0,0.001,linear,True,,0.5404761904761904
True,True,10.0,0.1,linear,True,,0.5404761904761904
True,False,1.0,0.1,linear,True,english,0.5392857142857143
True,True,10.0,0.001,linear,False,,0.5392857142857143
False,True,1.0,0.01,linear,False,,0.5392857142857143
False,True,1.0,0.1,linear,False,,0.5392857142857143
False,True,10.0,0.1,sigmoid,False,,0.5392857142857143
True,False,1.0,1.0,sigmoid,False,english,0.5392857142857143
True,False,1.0,0.001,linear,True,english,0.5392857142857143
True,True,10.0,0.01,linear,False,,0.5392857142857143
True,False,1.0,0.01,linear,True,english,0.5392857142857143
True,True,10.0,1.0,linear,False,,0.5392857142857143
True,False,1.0,1.0,sigmoid,True,english,0.5392857142857143
True,False,10.0,0.1,sigmoid,True,english,0.5392857142857143
False,True,1.0,1.0,linear,False,,0.5392857142857143
True,True,10.0,0.1,linear,False,,0.5392857142857143
True,False,1.0,1.0,linear,True,english,0.5392857142857143
False,True,1.0,0.001,linear,False,,0.5392857142857143
True,False,10.0,0.01,linear,False,,0.5380952380952381
True,False,10.0,0.001,linear,False,,0.5380952380952381
True,False,10.0,1.0,linear,False,,0.5380952380952381
False,False,10.0,1.0,rbf,True,,0.5380952380952381
True,False,10.0,0.1,linear,False,,0.5380952380952381
False,False,10.0,1.0,rbf,False,,0.5380952380952381
False,True,10.0,1.0,rbf,True,english,0.5369047619047619
False,False,10.0,1.0,rbf,True,english,0.5369047619047619
True,False,1.0,0.01,linear,False,,0.5357142857142857
True,False,10.0,1.0,rbf,True,english,0.5357142857142857
True,False,10.0,1.0,rbf,False,english,0.5357142857142857
True,False,1.0,0.1,linear,False,,0.5357142857142857
True,False,1.0,0.001,linear,False,,0.5357142857142857
False,True,10.0,1.0,rbf,True,,0.5357142857142857
True,False,1.0,1.0,linear,False,,0.5357142857142857
True,False,10.0,0.1,sigmoid,False,,0.5345238095238095
False,True,10.0,1.0,rbf,False,,0.5333333333333333
True,True,1.0,0.001,linear,False,,0.5333333333333333
True,True,1.0,0.1,linear,False,,0.5333333333333333
True,True,1.0,0.01,linear,False,,0.5333333333333333
True,True,1.0,1.0,linear,False,,0.5333333333333333
True,True,10.0,1.0,rbf,False,english,0.5333333333333333
True,True,10.0,0.1,sigmoid,False,,0.5321428571428571
False,False,10.0,0.1,sigmoid,False,,0.5321428571428571
False,False,1.0,0.001,linear,False,,0.5321428571428571
True,False,10.0,1.0,rbf,True,,0.5321428571428571
False,False,1.0,1.0,linear,False,,0.5321428571428571
False,False,1.0,0.01,linear,False,,0.5321428571428571
False,False,1.0,0.1,linear,False,,0.5321428571428571
False,False,1.0,1.0,sigmoid,True,,0.5297619047619048
True,False,1.0,0.001,linear,True,,0.5285714285714286
True,True,1.0,0.01,linear,True,,0.5285714285714286
True,False,1.0,0.1,linear,True,,0.5285714285714286
True,False,10.0,0.1,sigmoid,True,,0.5285714285714286
True,True,1.0,0.1,linear,True,,0.5285714285714286
True,True,10.0,0.1,sigmoid,True,,0.5285714285714286
True,True,1.0,1.0,linear,True,,0.5285714285714286
True,False,1.0,0.01,linear,True,,0.5285714285714286
True,False,1.0,1.0,linear,True,,0.5285714285714286
True,True,1.0,0.001,linear,True,,0.5285714285714286
True,True,10.0,1.0,rbf,True,english,0.5273809523809524
True,True,10.0,1.0,rbf,True,,0.5273809523809524
False,True,1.0,1.0,sigmoid,True,,0.5261904761904762
True,False,1.0,1.0,sigmoid,True,,0.525
False,False,1.0,1.0,sigmoid,False,,0.525
True,True,1.0,1.0,sigmoid,True,,0.5226190476190476
True,False,1.0,1.0,rbf,True,english,0.5214285714285715
True,True,1.0,1.0,rbf,False,english,0.5214285714285715
True,False,10.0,1.0,rbf,False,,0.5202380952380952
True,False,1.0,1.0,sigmoid,False,,0.5202380952380952
True,False,1.0,1.0,rbf,False,english,0.5190476190476191
False,True,1.0,1.0,sigmoid,False,,0.519047619047619
True,True,1.0,1.0,rbf,True,english,0.5178571428571429
False,False,10.0,1.0,poly,True,,0.5178571428571429
True,True,10.0,1.0,rbf,False,,0.5178571428571428
False,True,1.0,1.0,rbf,True,english,0.5166666666666667
False,True,10.0,1.0,poly,True,,0.5166666666666667
True,True,1.0,1.0,sigmoid,False,,0.5166666666666666
True,False,1.0,1.0,rbf,False,,0.5166666666666666
True,False,1.0,1.0,rbf,True,,0.5154761904761905
True,True,1.0,1.0,rbf,False,,0.5154761904761904
True,False,10.0,1.0,poly,False,,0.5142857142857143
True,True,10.0,1.0,poly,False,,0.5130952380952382
True,True,10.0,1.0,poly,False,english,0.5130952380952382
False,True,1.0,1.0,rbf,False,english,0.5130952380952382
False,False,1.0,1.0,rbf,False,english,0.5130952380952382
True,True,1.0,1.0,rbf,True,,0.5130952380952382
False,True,1.0,1.0,rbf,True,,0.513095238095238
False,False,1.0,0.1,rbf,False,,0.511904761904762
False,True,1.0,1.0,poly,True,english,0.511904761904762
False,False,0.1,0.1,rbf,False,,0.511904761904762
False,False,0.001,0.1,rbf,False,,0.511904761904762
False,False,0.01,0.1,rbf,False,,0.511904761904762
False,False,1.0,1.0,rbf,True,,0.511904761904762
False,True,0.01,1.0,rbf,False,english,0.5119047619047619
False,True,0.1,1.0,rbf,False,english,0.5119047619047619
False,True,0.001,1.0,rbf,False,english,0.5119047619047619
True,False,10.0,1.0,poly,True,,0.5107142857142858
False,False,0.1,1.0,rbf,False,english,0.5095238095238096
True,True,10.0,1.0,poly,True,,0.5095238095238096
False,False,1.0,1.0,poly,True,english,0.5095238095238096
False,False,0.001,1.0,rbf,False,english,0.5095238095238096
False,False,0.01,1.0,rbf,False,english,0.5095238095238096
False,False,10.0,1.0,poly,False,,0.5095238095238096
False,True,0.01,0.001,sigmoid,False,,0.5095238095238095
False,False,0.1,0.001,sigmoid,False,,0.5095238095238095
False,True,0.001,0.001,linear,False,,0.5095238095238095
False,True,0.01,0.01,rbf,False,,0.5095238095238095
False,True,0.001,0.001,rbf,False,,0.5095238095238095
False,True,0.1,0.001,rbf,False,,0.5095238095238095
False,False,10.0,0.001,rbf,False,,0.5095238095238095
False,False,0.1,0.001,rbf,False,,0.5095238095238095
False,True,1.0,1.0,rbf,False,,0.5095238095238095
False,False,0.001,1.0,linear,False,,0.5095238095238095
False,True,0.01,0.01,linear,False,,0.5095238095238095
False,False,0.1,0.001,linear,False,,0.5095238095238095
False,True,0.001,0.001,sigmoid,False,,0.5095238095238095
False,False,0.1,0.01,linear,False,,0.5095238095238095
False,True,0.001,0.1,linear,False,,0.5095238095238095
False,False,0.01,0.001,linear,False,,0.5095238095238095
False,True,0.01,0.1,linear,False,,0.5095238095238095
False,False,0.001,0.1,linear,False,,0.5095238095238095
False,True,0.001,1.0,linear,False,,0.5095238095238095
False,False,1.0,0.001,rbf,False,,0.5095238095238095
False,True,0.01,0.01,sigmoid,False,,0.5095238095238095
False,True,0.001,0.1,sigmoid,False,,0.5095238095238095
False,True,0.01,0.1,sigmoid,False,,0.5095238095238095
False,False,0.1,0.1,linear,False,,0.5095238095238095
False,True,0.01,1.0,linear,False,,0.5095238095238095
False,False,0.1,0.01,sigmoid,False,,0.5095238095238095
False,True,0.01,0.001,linear,False,,0.5095238095238095
False,False,10.0,0.001,sigmoid,False,,0.5095238095238095
False,False,0.01,0.001,rbf,False,,0.5095238095238095
False,False,1.0,0.001,sigmoid,False,,0.5095238095238095
False,True,10.0,0.001,sigmoid,False,,0.5095238095238095
False,True,0.001,0.01,sigmoid,False,,0.5095238095238095
False,True,0.001,0.01,rbf,False,,0.5095238095238095
False,True,0.01,0.001,rbf,False,,0.5095238095238095
False,True,0.001,0.01,linear,False,,0.5095238095238095
False,False,0.1,1.0,linear,False,,0.5095238095238095
False,True,0.1,0.001,linear,False,,0.5095238095238095
False,True,0.1,0.001,sigmoid,False,,0.5095238095238095
False,True,10.0,0.001,rbf,False,,0.5095238095238095
False,True,10.0,0.01,sigmoid,False,,0.5095238095238095
False,False,0.1,0.1,sigmoid,False,,0.5095238095238095
False,False,1.0,0.01,sigmoid,False,,0.5095238095238095
False,False,0.001,0.001,linear,False,,0.5095238095238095
False,False,0.01,0.01,linear,False,,0.5095238095238095
False,False,0.01,0.1,sigmoid,False,,0.5095238095238095
False,False,0.01,0.001,sigmoid,False,,0.5095238095238095
False,True,1.0,0.01,rbf,False,,0.5095238095238095
False,False,0.01,0.1,linear,False,,0.5095238095238095
False,True,1.0,0.01,sigmoid,False,,0.5095238095238095
False,False,0.01,1.0,linear,False,,0.5095238095238095
False,False,0.001,0.001,sigmoid,False,,0.5095238095238095
False,False,0.001,0.001,rbf,False,,0.5095238095238095
False,True,0.1,0.1,linear,False,,0.5095238095238095
False,False,1.0,1.0,rbf,False,,0.5095238095238095
False,False,0.001,0.1,sigmoid,False,,0.5095238095238095
False,True,0.1,0.01,sigmoid,False,,0.5095238095238095
False,True,1.0,0.001,sigmoid,False,,0.5095238095238095
False,False,0.01,0.01,sigmoid,False,,0.5095238095238095
False,True,0.1,0.01,rbf,False,,0.5095238095238095
False,True,0.1,0.1,sigmoid,False,,0.5095238095238095
False,True,1.0,0.1,sigmoid,False,,0.5095238095238095
False,False,1.0,0.1,sigmoid,False,,0.5095238095238095
